"county","period","Deficiency","Cases"
"West Pokot","2023-03-26","diarrhoea_cases",2347
"West Pokot","2023-03-26","stunted_child",422
"West Pokot","2023-04-30","total_dewormed",15454
"West Pokot","2023-04-30","underweight_child",1071
"West Pokot","2023-04-30","acute_malnutrition",71
"West Pokot","2023-04-30","diarrhoea_cases",3056
"West Pokot","2023-04-30","stunted_child",383
"West Pokot","2023-05-28","total_dewormed",10422
"West Pokot","2023-05-28","underweight_child",823
"West Pokot","2023-05-28","acute_malnutrition",51
"West Pokot","2023-05-28","diarrhoea_cases",3623
"West Pokot","2023-05-28","stunted_child",431
"West Pokot","2021-12-26","total_dewormed",4184
"West Pokot","2021-12-26","underweight_child",226
"West Pokot","2021-12-26","acute_malnutrition",14
"West Pokot","2021-12-26","diarrhoea_cases",2700
"West Pokot","2021-12-26","stunted_child",200
"West Pokot","2022-01-30","total_dewormed",2746
"West Pokot","2022-01-30","underweight_child",419
"West Pokot","2022-01-30","acute_malnutrition",10
"West Pokot","2022-01-30","diarrhoea_cases",3120
"West Pokot","2022-01-30","stunted_child",97
"West Pokot","2022-02-27","total_dewormed",3219
"West Pokot","2022-02-27","underweight_child",706
"West Pokot","2022-02-27","acute_malnutrition",20
"West Pokot","2022-02-27","diarrhoea_cases",3472
"West Pokot","2022-02-27","stunted_child",76
"West Pokot","2022-03-27","total_dewormed",4615
"West Pokot","2022-03-27","underweight_child",379
"West Pokot","2022-03-27","acute_malnutrition",22
"West Pokot","2022-03-27","diarrhoea_cases",2824
"West Pokot","2022-03-27","stunted_child",79
"West Pokot","2022-05-01","total_dewormed",9082
"West Pokot","2022-05-01","underweight_child",386
"West Pokot","2022-05-01","acute_malnutrition",27
"West Pokot","2022-05-01","diarrhoea_cases",2784
"West Pokot","2022-05-01","stunted_child",126
"West Pokot","2022-05-29","total_dewormed",13268
"West Pokot","2022-05-29","underweight_child",657
"West Pokot","2022-05-29","acute_malnutrition",37
"West Pokot","2022-05-29","diarrhoea_cases",2421
"West Pokot","2022-05-29","stunted_child",107
"West Pokot","2022-06-26","total_dewormed",4660
"West Pokot","2022-06-26","underweight_child",524
"West Pokot","2022-06-26","acute_malnutrition",21
"West Pokot","2022-06-26","diarrhoea_cases",2144
"West Pokot","2022-06-26","stunted_child",122
"West Pokot","2022-07-31","total_dewormed",3809
"West Pokot","2022-07-31","underweight_child",365
"West Pokot","2022-07-31","acute_malnutrition",23
"West Pokot","2022-07-31","diarrhoea_cases",2021
"West Pokot","2022-07-31","stunted_child",130
"West Pokot","2022-08-28","total_dewormed",4749
"West Pokot","2022-08-28","underweight_child",637
"West Pokot","2022-08-28","acute_malnutrition",36
"West Pokot","2022-08-28","diarrhoea_cases",2597
"West Pokot","2022-08-28","stunted_child",135
"West Pokot","2022-09-25","total_dewormed",4354
"West Pokot","2022-09-25","underweight_child",554
"West Pokot","2022-09-25","acute_malnutrition",40
"West Pokot","2022-09-25","diarrhoea_cases",2269
"West Pokot","2022-09-25","stunted_child",246
"West Pokot","2022-10-30","total_dewormed",14215
"West Pokot","2022-10-30","underweight_child",619
"West Pokot","2022-10-30","acute_malnutrition",35
"West Pokot","2022-10-30","diarrhoea_cases",2665
"West Pokot","2022-10-30","stunted_child",160
"West Pokot","2022-11-27","total_dewormed",9610
"West Pokot","2022-11-27","underweight_child",464
"West Pokot","2022-11-27","acute_malnutrition",36
"West Pokot","2022-11-27","diarrhoea_cases",2791
"West Pokot","2022-11-27","stunted_child",165
"West Pokot","2020-12-27","total_dewormed",2630
"West Pokot","2020-12-27","underweight_child",294
"West Pokot","2020-12-27","acute_malnutrition",28
"West Pokot","2020-12-27","diarrhoea_cases",2371
"West Pokot","2020-12-27","stunted_child",83
"West Pokot","2021-01-31","total_dewormed",2567
"West Pokot","2021-01-31","underweight_child",216
"West Pokot","2021-01-31","acute_malnutrition",44
"West Pokot","2021-01-31","diarrhoea_cases",2477
"West Pokot","2021-01-31","stunted_child",82
"West Pokot","2021-02-28","total_dewormed",2762
"West Pokot","2021-02-28","underweight_child",457
"West Pokot","2021-02-28","acute_malnutrition",25
"West Pokot","2021-02-28","diarrhoea_cases",2179
"West Pokot","2021-02-28","stunted_child",161
"West Pokot","2021-03-28","total_dewormed",2765
"West Pokot","2021-03-28","underweight_child",372
"West Pokot","2021-03-28","acute_malnutrition",39
"West Pokot","2021-03-28","diarrhoea_cases",2426
"West Pokot","2021-03-28","stunted_child",228
"West Pokot","2021-04-25","total_dewormed",24290
"West Pokot","2021-04-25","underweight_child",380
"West Pokot","2021-04-25","acute_malnutrition",29
"West Pokot","2021-04-25","diarrhoea_cases",2552
"West Pokot","2021-04-25","stunted_child",129
"West Pokot","2021-05-30","total_dewormed",12700
"West Pokot","2021-05-30","underweight_child",298
"West Pokot","2021-05-30","acute_malnutrition",24
"West Pokot","2021-05-30","diarrhoea_cases",2474
"West Pokot","2021-05-30","stunted_child",115
"West Pokot","2021-06-27","total_dewormed",3094
"West Pokot","2021-06-27","underweight_child",275
"West Pokot","2021-06-27","acute_malnutrition",24
"West Pokot","2021-06-27","diarrhoea_cases",2334
"West Pokot","2021-06-27","stunted_child",56
"West Pokot","2021-08-01","total_dewormed",3744
"West Pokot","2021-08-01","underweight_child",281
"West Pokot","2021-08-01","acute_malnutrition",20
"West Pokot","2021-08-01","diarrhoea_cases",1948
"West Pokot","2021-08-01","stunted_child",106
"West Pokot","2021-08-29","total_dewormed",4315
"West Pokot","2021-08-29","underweight_child",392
"West Pokot","2021-08-29","acute_malnutrition",52
"West Pokot","2021-08-29","diarrhoea_cases",2451
"West Pokot","2021-08-29","stunted_child",141
"West Pokot","2021-09-26","total_dewormed",2616
"West Pokot","2021-09-26","underweight_child",177
"West Pokot","2021-09-26","acute_malnutrition",23
"West Pokot","2021-09-26","diarrhoea_cases",2235
"West Pokot","2021-09-26","stunted_child",54
"West Pokot","2021-10-31","total_dewormed",12811
"West Pokot","2021-10-31","underweight_child",327
"West Pokot","2021-10-31","acute_malnutrition",13
"West Pokot","2021-10-31","diarrhoea_cases",2192
"West Pokot","2021-10-31","stunted_child",388
"West Pokot","2021-11-28","total_dewormed",6970
"West Pokot","2021-11-28","underweight_child",153
"West Pokot","2021-11-28","acute_malnutrition",22
"West Pokot","2021-11-28","diarrhoea_cases",2477
"West Pokot","2021-11-28","stunted_child",74
"Baringo","predicted","total_dewormed",6352.00805774722
"Baringo","predicted","underweight_child",1354.58931708459
"Baringo","predicted","acute_malnutrition",44.0533284525723
"Baringo","predicted","diarrhoea_cases",12.0070808464003
"Baringo","predicted","stunted_child",12.3739963607639
"Bomet","predicted","total_dewormed",3433.03777068995
"Bomet","predicted","underweight_child",1112.61397877655
"Bomet","predicted","acute_malnutrition",43.9515591954155
"Bomet","predicted","diarrhoea_cases",9.66143145160158
"Bomet","predicted","stunted_child",11.1002149743171
"Bungoma","predicted","total_dewormed",1950.43092160485
"Bungoma","predicted","underweight_child",1089.57725460561
"Bungoma","predicted","acute_malnutrition",43.6092091426685
"Bungoma","predicted","diarrhoea_cases",11.695427037582
"Bungoma","predicted","stunted_child",11.0218039764354
"Busia","predicted","total_dewormed",3150.05388618431
"Busia","predicted","underweight_child",1130.58721281784
"Busia","predicted","acute_malnutrition",43.9229712605894
"Busia","predicted","diarrhoea_cases",11.5219142988519
"Busia","predicted","stunted_child",11.4133604095797
"Elgeyo Marakwet","predicted","total_dewormed",5382.34715460805
"Elgeyo Marakwet","predicted","underweight_child",1080.60150139545
"Elgeyo Marakwet","predicted","acute_malnutrition",43.9879344892577
"Elgeyo Marakwet","predicted","diarrhoea_cases",11.0930425013601
"Elgeyo Marakwet","predicted","stunted_child",10.8574937554144
"Embu","predicted","total_dewormed",4707.36461306029
"Embu","predicted","underweight_child",1121.46189272843
"Embu","predicted","acute_malnutrition",44.1748212243486
"Embu","predicted","diarrhoea_cases",11.4538231910633
"Embu","predicted","stunted_child",11.1058184547788
"Garissa","predicted","total_dewormed",4789.81886855802
"Garissa","predicted","underweight_child",1503.86695509569
"Garissa","predicted","acute_malnutrition",46.3041114610113
"Garissa","predicted","diarrhoea_cases",11.9704240479288
"Garissa","predicted","stunted_child",11.7627608788289
"Homa Bay","predicted","total_dewormed",8635.72805103243
"Homa Bay","predicted","underweight_child",1121.58350003341
"Homa Bay","predicted","acute_malnutrition",44.1340599828313
"Homa Bay","predicted","diarrhoea_cases",12.102802526243
"Homa Bay","predicted","stunted_child",11.2100106504643
"Isiolo","predicted","total_dewormed",2639.83431257345
"Isiolo","predicted","underweight_child",1151.78158070408
"Isiolo","predicted","acute_malnutrition",44.4272380151397
"Isiolo","predicted","diarrhoea_cases",11.6044231148201
"Isiolo","predicted","stunted_child",11.1034903991426
"Kajiado","predicted","total_dewormed",14765.0788987746
"Kajiado","predicted","underweight_child",1220.68121425399
"Kajiado","predicted","acute_malnutrition",44.4308087559505
"Kajiado","predicted","diarrhoea_cases",12.2859298776123
"Kajiado","predicted","stunted_child",11.5062681660035
"Kakamega","predicted","total_dewormed",4737.8841698842
"Kakamega","predicted","underweight_child",1148.07738626264
"Kakamega","predicted","acute_malnutrition",44.1064493979428
"Kakamega","predicted","diarrhoea_cases",12.2325237221267
"Kakamega","predicted","stunted_child",11.5756584395526
"Kericho","predicted","total_dewormed",3542.60248447205
"Kericho","predicted","underweight_child",1149.23377853435
"Kericho","predicted","acute_malnutrition",44.0993133061186
"Kericho","predicted","diarrhoea_cases",10.9787928313448
"Kericho","predicted","stunted_child",11.0452673367607
"Kiambu","predicted","total_dewormed",12508.0189692799
"Kiambu","predicted","underweight_child",1278.52339761603
"Kiambu","predicted","acute_malnutrition",44.2297513450632
"Kiambu","predicted","diarrhoea_cases",12.0503216193197
"Kiambu","predicted","stunted_child",11.3987456369309
"Kilifi","predicted","total_dewormed",385.844888366658
"Kilifi","predicted","underweight_child",1339.10444023866
"Kilifi","predicted","acute_malnutrition",44.9770382276999
"Kilifi","predicted","diarrhoea_cases",13.5168355376295
"Kilifi","predicted","stunted_child",12.6939038583651
"Kirinyaga","predicted","total_dewormed",6889.16199429246
"Kirinyaga","predicted","underweight_child",1133.00723187302
"Kirinyaga","predicted","acute_malnutrition",44.0411133749508
"Kirinyaga","predicted","diarrhoea_cases",10.9433358242432
"Kirinyaga","predicted","stunted_child",10.898009311998
"Kisii","predicted","total_dewormed",3728.21705556488
"Kisii","predicted","underweight_child",1081.21369255585
"Kisii","predicted","acute_malnutrition",43.9159362274674
"Kisii","predicted","diarrhoea_cases",11.4184655583521
"Kisii","predicted","stunted_child",10.7545379568064
"Kisumu","predicted","total_dewormed",6532.67349336917
"Kisumu","predicted","underweight_child",1131.56119413208
"Kisumu","predicted","acute_malnutrition",45.2358401318704
"Kisumu","predicted","diarrhoea_cases",11.5669342663672
"Kisumu","predicted","stunted_child",11.4744290604404
"Kitui","predicted","total_dewormed",11367.8559677691
"Kitui","predicted","underweight_child",1433.12749172863
"Kitui","predicted","acute_malnutrition",44.1016955965916
"Kitui","predicted","diarrhoea_cases",12.0706338570233
"Kitui","predicted","stunted_child",12.846841606766
"Kwale","predicted","total_dewormed",1643.58250797383
"Kwale","predicted","underweight_child",1271.23571773855
"Kwale","predicted","acute_malnutrition",45.8990659368731
"Kwale","predicted","diarrhoea_cases",12.6258329623169
"Kwale","predicted","stunted_child",11.5034609798315
"Laikipia","predicted","total_dewormed",5480.59325163675
"Laikipia","predicted","underweight_child",1167.11128752717
"Laikipia","predicted","acute_malnutrition",43.928026441448
"Laikipia","predicted","diarrhoea_cases",11.2796412191497
"Laikipia","predicted","stunted_child",11.3348456580971
"Lamu","predicted","total_dewormed",3344.71311062615
"Lamu","predicted","underweight_child",1104.70838107889
"Lamu","predicted","acute_malnutrition",43.9719802396551
"Lamu","predicted","diarrhoea_cases",11.3768596906593
"Lamu","predicted","stunted_child",10.9513022817371
"Machakos","predicted","total_dewormed",12646.8079570254
"Machakos","predicted","underweight_child",1175.18165582438
"Machakos","predicted","acute_malnutrition",43.6458588670309
"Machakos","predicted","diarrhoea_cases",11.669614399293
"Machakos","predicted","stunted_child",11.0246257599755
"Makueni","predicted","total_dewormed",9073.67533993626
"Makueni","predicted","underweight_child",1334.57886312329
"Makueni","predicted","acute_malnutrition",44.6436473657646
"Makueni","predicted","diarrhoea_cases",11.3419938769655
"Makueni","predicted","stunted_child",11.9179038403991
"Mandera","predicted","total_dewormed",4912.12690951822
"Mandera","predicted","underweight_child",1124.45143371419
"Mandera","predicted","acute_malnutrition",45.2725918132345
"Mandera","predicted","diarrhoea_cases",15.3958435678663
"Mandera","predicted","stunted_child",11.1343906693623
"Marsabit","predicted","total_dewormed",4488.81047507136
"Marsabit","predicted","underweight_child",1392.28708756119
"Marsabit","predicted","acute_malnutrition",44.8908347055795
"Marsabit","predicted","diarrhoea_cases",11.0617109350569
"Marsabit","predicted","stunted_child",11.6661520158685
"Meru","predicted","total_dewormed",16558.3525264396
"Meru","predicted","underweight_child",1075.20614571654
"Meru","predicted","acute_malnutrition",44.1822604922794
"Meru","predicted","diarrhoea_cases",11.4789823164114
"Meru","predicted","stunted_child",11.351364825845
"Migori","predicted","total_dewormed",3727.50847742153
"Migori","predicted","underweight_child",1136.06695251308
"Migori","predicted","acute_malnutrition",44.0559258857936
"Migori","predicted","diarrhoea_cases",10.8869175579951
"Migori","predicted","stunted_child",11.2281697763739
"Mombasa","predicted","total_dewormed",5283.70253483298
"Mombasa","predicted","underweight_child",1188.49435446789
"Mombasa","predicted","acute_malnutrition",45.7811641176481
"Mombasa","predicted","diarrhoea_cases",12.3038408482643
"Mombasa","predicted","stunted_child",11.3666201983782
"Muranga","predicted","total_dewormed",3294.14487157966
"Muranga","predicted","underweight_child",1145.97059304054
"Muranga","predicted","acute_malnutrition",44.0879920365743
"Muranga","predicted","diarrhoea_cases",11.5342019141641
"Muranga","predicted","stunted_child",11.3158847998167
"Nairobi","predicted","total_dewormed",31122.737283868
"Nairobi","predicted","underweight_child",1307.25960801575
"Nairobi","predicted","acute_malnutrition",44.8207426354874
"Nairobi","predicted","diarrhoea_cases",14.1199740840573
"Nairobi","predicted","stunted_child",13.7201493647619
"Nakuru","predicted","total_dewormed",8349.44233674676
"Nakuru","predicted","underweight_child",1056.27728935857
"Nakuru","predicted","acute_malnutrition",45.097645725245
"Nakuru","predicted","diarrhoea_cases",11.110912487094
"Nakuru","predicted","stunted_child",10.7796111822577
"Nandi","predicted","total_dewormed",2209.31374853115
"Nandi","predicted","underweight_child",1120.91853377298
"Nandi","predicted","acute_malnutrition",44.0239976239976
"Nandi","predicted","diarrhoea_cases",11.2630485031241
"Nandi","predicted","stunted_child",11.0465285493641
"Narok","predicted","total_dewormed",8790.10256840699
"Narok","predicted","underweight_child",1112.24556366333
"Narok","predicted","acute_malnutrition",44.1522280917366
"Narok","predicted","diarrhoea_cases",12.2425229192715
"Narok","predicted","stunted_child",11.0851194991082
"Nyamira","predicted","total_dewormed",5147.54255497735
"Nyamira","predicted","underweight_child",1102.21127669143
"Nyamira","predicted","acute_malnutrition",43.9969915947232
"Nyamira","predicted","diarrhoea_cases",10.920564491453
"Nyamira","predicted","stunted_child",11.0614324621886
"Nyandarua","predicted","total_dewormed",5421.41144871582
"Nyandarua","predicted","underweight_child",1139.60984603707
"Nyandarua","predicted","acute_malnutrition",44.0938031365253
"Nyandarua","predicted","diarrhoea_cases",11.2668382044563
"Nyandarua","predicted","stunted_child",11.1007510345885
"Nyeri","predicted","total_dewormed",7023.27060600977
"Nyeri","predicted","underweight_child",1139.16906166434
"Nyeri","predicted","acute_malnutrition",44.152573937073
"Nyeri","predicted","diarrhoea_cases",10.9195875906651
"Nyeri","predicted","stunted_child",11.076429573594
"Samburu","predicted","total_dewormed",5099.5620278664
"Samburu","predicted","underweight_child",1223.95265287515
"Samburu","predicted","acute_malnutrition",44.9352619076627
"Samburu","predicted","diarrhoea_cases",12.5805968414664
"Samburu","predicted","stunted_child",11.2374222619969
"Siaya","predicted","total_dewormed",553.4844720497
"Siaya","predicted","underweight_child",1096.80452383666
"Siaya","predicted","acute_malnutrition",43.9965469364335
"Siaya","predicted","diarrhoea_cases",11.4537462741622
"Siaya","predicted","stunted_child",10.9343822478038
"Taita Taveta","predicted","total_dewormed",2746.09988249119
"Taita Taveta","predicted","underweight_child",1211.1360514007
"Taita Taveta","predicted","acute_malnutrition",43.9457669597556
"Taita Taveta","predicted","diarrhoea_cases",11.1977803017501
"Taita Taveta","predicted","stunted_child",11.4184178361872
"Tana River","predicted","total_dewormed",4434.21890213195
"Tana River","predicted","underweight_child",1239.59047645248
"Tana River","predicted","acute_malnutrition",45.5708879073718
"Tana River","predicted","diarrhoea_cases",11.268552272333
"Tana River","predicted","stunted_child",11.382638564113
"Tharaka Nithi","predicted","total_dewormed",4689.17827765655
"Tharaka Nithi","predicted","underweight_child",1148.46079175002
"Tharaka Nithi","predicted","acute_malnutrition",44.1756040924283
"Tharaka Nithi","predicted","diarrhoea_cases",11.1239771315386
"Tharaka Nithi","predicted","stunted_child",11.3129737477564
"Trans Nzoia","predicted","total_dewormed",7396.81433607525
"Trans Nzoia","predicted","underweight_child",1181.82436783571
"Trans Nzoia","predicted","acute_malnutrition",46.1735638295185
"Trans Nzoia","predicted","diarrhoea_cases",11.5215196084761
"Trans Nzoia","predicted","stunted_child",11.3554317648836
"Turkana","predicted","total_dewormed",7878.83548766162
"Turkana","predicted","underweight_child",1895.50075429093
"Turkana","predicted","acute_malnutrition",45.8352597180575
